"AccessionID","State","Lineage"
"EPI_ISL_10942284","Negeri Sembilan","BA.1.1"
"EPI_ISL_10942291","Melaka","BA.1.1"
"EPI_ISL_10942286","Johor","BA.1.1"
"EPI_ISL_10942328","Johor","BA.1.1"
"EPI_ISL_10942327","Johor","BA.1.1"
"EPI_ISL_10942336","Negeri Sembilan","BA.1.1"
"EPI_ISL_10942340","Johor","BA.1.1"
"EPI_ISL_10942306","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_10942308","Johor","BA.1.1"
"EPI_ISL_10942287","Negeri Sembilan","BA.1.1"
"EPI_ISL_10942356","Johor","BA.1.1"
"EPI_ISL_10942317","Johor","BA.1.1"
"EPI_ISL_10942338","Johor","BA.1.1"
"EPI_ISL_10942347","Melaka","BA.1.1"
"EPI_ISL_10942314","Melaka","BA.1.1"
"EPI_ISL_10942325","Johor","BA.1.1"
"EPI_ISL_10942301","Johor","BA.1.1"
"EPI_ISL_10942324","Johor","BA.1.1"
"EPI_ISL_10942344","Negeri Sembilan","BA.1.1"
"EPI_ISL_10942355","Selangor","BA.1.1"
"EPI_ISL_10942346","Negeri Sembilan","BA.1.1"
"EPI_ISL_10942349","Johor","BA.1.1"
"EPI_ISL_10942331","Negeri Sembilan","BA.1.1"
"EPI_ISL_10942305","Negeri Sembilan","BA.1.1"
"EPI_ISL_10942281","Johor","BA.1.1"
"EPI_ISL_10942282","Johor","BA.1.1"
"EPI_ISL_10942283","Johor","BA.1.1"
"EPI_ISL_10942299","Negeri Sembilan","BA.1.1"
"EPI_ISL_10942303","Selangor","BA.1.1"
"EPI_ISL_10942307","Johor","BA.1.1"
"EPI_ISL_10942311","Johor","BA.1.1"
"EPI_ISL_10942342","Johor","BA.1.1"
"EPI_ISL_10810929","Kelantan","BA.1.1"
"EPI_ISL_10810903","Kelantan","BA.1.1"
"EPI_ISL_10810923","Kelantan","BA.1.1"
"EPI_ISL_10810911","Kelantan","BA.1.1"
"EPI_ISL_10810924","Kelantan","BA.1.1"
"EPI_ISL_10810904","Kelantan","BA.1.1"
"EPI_ISL_10810922","Kelantan","BA.1.1"
"EPI_ISL_10810917","Kedah","BA.1.1"
"EPI_ISL_10810912","Kelantan","BA.1.1"
"EPI_ISL_10810893","Perak","BA.1.1"
"EPI_ISL_10810895","Perak","BA.1.1"
"EPI_ISL_10810894","Perak","BA.1.1"
"EPI_ISL_10810897","Perak","BA.1.1"
"EPI_ISL_10810892","Kedah","BA.1.1"
"EPI_ISL_10968993","Kelantan","BA.1.1"
"EPI_ISL_10968990","Perak","BA.1.1"
"EPI_ISL_10810932","Perak","BA.1.1"
"EPI_ISL_10968991","Perak","BA.1.1"
"EPI_ISL_10969001","Perak","BA.1.1"
"EPI_ISL_10968978","Kelantan","BA.1.1"
"EPI_ISL_10968997","Kelantan","BA.1.1"
"EPI_ISL_10968996","Kelantan","BA.1.1"
"EPI_ISL_10968995","Kelantan","BA.1.1"
"EPI_ISL_10968983","Kedah","BA.1.1"
"EPI_ISL_10968979","Kelantan","BA.1.1"
"EPI_ISL_10968994","Kelantan","BA.1.1"
"EPI_ISL_10969005","Kelantan","BA.1.1"
"EPI_ISL_10969000","Kelantan","BA.1.1"
"EPI_ISL_10968988","Kedah","BA.1.1"
"EPI_ISL_10968998","Kelantan","BA.1.1"
"EPI_ISL_10968982","Terengganu","BA.1.1"
"EPI_ISL_10968999","Kelantan","BA.1.1"
"EPI_ISL_10968984","Kedah","BA.1.1"
"EPI_ISL_10968989","Kedah","BA.1.1"
"EPI_ISL_10968987","Kelantan","BA.1.1"
"EPI_ISL_10810942","Perak","BA.1.1"
"EPI_ISL_10810910","Kelantan","BA.1.1"
"EPI_ISL_10810906","Kelantan","BA.1.1"
"EPI_ISL_10810905","Kelantan","BA.1.1"
"EPI_ISL_10810901","Kelantan","BA.1.1"
"EPI_ISL_10810898","Perak","BA.1.1"
"EPI_ISL_10810935","Perak","BA.1.1"
"EPI_ISL_10810931","Perak","BA.1.1"
"EPI_ISL_10810913","Selangor","BA.1.1"
"EPI_ISL_10810907","Kelantan","BA.1.1"
"EPI_ISL_10810920","Kelantan","BA.1.1"
"EPI_ISL_10810899","Perak","BA.1.1"
"EPI_ISL_10810930","Kelantan","BA.1.1"
"EPI_ISL_10810914","Selangor","BA.1.1"
"EPI_ISL_10810926","Kelantan","BA.1.1"
"EPI_ISL_10810934","Perak","BA.1.1"
"EPI_ISL_10810908","Kelantan","BA.1.1"
"EPI_ISL_10810921","Kelantan","BA.1.1"
"EPI_ISL_10810919","Kelantan","BA.1.1"
"EPI_ISL_10810916","Selangor","BA.1.1"
"EPI_ISL_10810933","Perak","BA.1.1"
"EPI_ISL_10810927","Kelantan","BA.1.1"
"EPI_ISL_10810936","Kelantan","BA.1.1"
"EPI_ISL_10810938","Perak","BA.1.1"
"EPI_ISL_10810902","Kelantan","BA.1.1"
"EPI_ISL_10810915","Selangor","BA.1.1"
"EPI_ISL_10760071","Sarawak","BA.1.1"
"EPI_ISL_10942297","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_10942312","Johor","BA.1.1"
"EPI_ISL_11323812","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11148315","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11323784","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11323758","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11323793","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11323834","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_10880077","Johor","BA.1.1"
"EPI_ISL_10880090","Negeri Sembilan","BA.1.1"
"EPI_ISL_10880110","Negeri Sembilan","BA.1.1"
"EPI_ISL_10880114","Johor","BA.1.1"
"EPI_ISL_10880109","Johor","BA.1.1"
"EPI_ISL_10880107","Melaka","BA.1.1"
"EPI_ISL_10880085","Johor","BA.1.1"
"EPI_ISL_10880099","Johor","BA.1.1"
"EPI_ISL_10880095","Melaka","BA.1.1"
"EPI_ISL_10880111","Melaka","BA.1.1"
"EPI_ISL_10880075","Melaka","BA.1.1"
"EPI_ISL_10880100","Johor","BA.1.1"
"EPI_ISL_10880093","Negeri Sembilan","BA.1.1"
"EPI_ISL_10880078","Johor","BA.1.1"
"EPI_ISL_10880103","Johor","BA.1.1"
"EPI_ISL_10880094","Johor","BA.1.1"
"EPI_ISL_10880096","Johor","BA.1.1"
"EPI_ISL_10880073","Johor","BA.1.1"
"EPI_ISL_10880105","Johor","BA.1.1"
"EPI_ISL_11323813","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11332573","Sarawak","BA.1.1"
"EPI_ISL_11332595","Sarawak","BA.1.1"
"EPI_ISL_11332606","Sarawak","BA.1.1"
"EPI_ISL_11332610","Sarawak","BA.1.1"
"EPI_ISL_11332611","Sarawak","BA.1.1"
"EPI_ISL_11332632","Sarawak","BA.1.1"
"EPI_ISL_11332651","Sarawak","BA.1.1"
"EPI_ISL_11332678","Kedah","BA.1.1"
"EPI_ISL_11332679","Perak","BA.1.1"
"EPI_ISL_11332681","Perak","BA.1.1"
"EPI_ISL_11332682","Perak","BA.1.1"
"EPI_ISL_11332683","Perak","BA.1.1"
"EPI_ISL_11332684","Perak","BA.1.1"
"EPI_ISL_11332685","Kelantan","BA.1.1"
"EPI_ISL_11332686","Kelantan","BA.1.1"
"EPI_ISL_11332687","Kelantan","BA.1.1"
"EPI_ISL_11332688","Kelantan","BA.1.1"
"EPI_ISL_11332690","Kelantan","BA.1.1"
"EPI_ISL_11332691","Kelantan","BA.1.1"
"EPI_ISL_11332692","Kelantan","BA.1.1"
"EPI_ISL_11332693","Kelantan","BA.1.1"
"EPI_ISL_11332694","Kelantan","BA.1.1"
"EPI_ISL_11332695","Kelantan","BA.1.1"
"EPI_ISL_11332696","Kelantan","BA.1.1"
"EPI_ISL_11332697","Kelantan","BA.1.1"
"EPI_ISL_11332698","Kelantan","BA.1.1"
"EPI_ISL_11332699","Kelantan","BA.1.1"
"EPI_ISL_11332700","Kelantan","BA.1.1"
"EPI_ISL_11332701","Kelantan","BA.1.1"
"EPI_ISL_11332702","Perak","BA.1.1"
"EPI_ISL_11332703","Perak","BA.1.1"
"EPI_ISL_11332704","Perak","BA.1.1"
"EPI_ISL_11332705","Perak","BA.1.1"
"EPI_ISL_11332706","Perak","BA.1.1"
"EPI_ISL_11332707","Perak","BA.1.1"
"EPI_ISL_11332708","Perak","BA.1.1"
"EPI_ISL_11332709","Perak","BA.1.1"
"EPI_ISL_11332710","Perak","BA.1.1"
"EPI_ISL_11332711","Perak","BA.1.1"
"EPI_ISL_11332712","Perak","BA.1.1"
"EPI_ISL_11332713","Kelantan","BA.1.1"
"EPI_ISL_11332715","Kelantan","BA.1.1"
"EPI_ISL_11332716","Kelantan","BA.1.1"
"EPI_ISL_11332717","Terengganu","BA.1.1"
"EPI_ISL_11332718","Terengganu","BA.1.1"
"EPI_ISL_11332719","Perak","BA.1.1"
"EPI_ISL_11332723","Perak","BA.1.1"
"EPI_ISL_11332725","Perak","BA.1.1"
"EPI_ISL_11332726","Kelantan","BA.1.1"
"EPI_ISL_11332727","Kelantan","BA.1.1"
"EPI_ISL_11332728","Kelantan","BA.1.1"
"EPI_ISL_11332729","Kelantan","BA.1.1"
"EPI_ISL_11332731","Kelantan","BA.1.1"
"EPI_ISL_11332734","Kelantan","BA.1.1"
"EPI_ISL_11332735","Kelantan","BA.1.1"
"EPI_ISL_11332737","Kelantan","BA.1.1"
"EPI_ISL_11332738","Kelantan","BA.1.1"
"EPI_ISL_11332739","Kelantan","BA.1.1"
"EPI_ISL_11332743","Kelantan","BA.1.1"
"EPI_ISL_11332744","Kelantan","BA.1.1"
"EPI_ISL_11332745","Kelantan","BA.1.1"
"EPI_ISL_11332747","Kelantan","BA.1.1"
"EPI_ISL_11332748","Kelantan","BA.1.1"
"EPI_ISL_11332749","Kelantan","BA.1.1"
"EPI_ISL_11332750","Kelantan","BA.1.1"
"EPI_ISL_11332752","Kelantan","BA.1.1"
"EPI_ISL_11332753","Kelantan","BA.1.1"
"EPI_ISL_11332754","Kelantan","BA.1.1"
"EPI_ISL_11332758","Kelantan","BA.1.1"
"EPI_ISL_11332759","Kelantan","BA.1.1"
"EPI_ISL_11332760","Kelantan","BA.1.1"
"EPI_ISL_11332762","Kelantan","BA.1.1"
"EPI_ISL_11332763","Kelantan","BA.1.1"
"EPI_ISL_11332764","Kelantan","BA.1.1"
"EPI_ISL_11332765","Kelantan","BA.1.1"
"EPI_ISL_11332766","Kelantan","BA.1.1"
"EPI_ISL_11332767","Kelantan","BA.1.1"
"EPI_ISL_11332768","Kelantan","BA.1.1"
"EPI_ISL_11344846","Kelantan","BA.1.1"
"EPI_ISL_11344852","Kelantan","BA.1.1"
"EPI_ISL_11344853","Kelantan","BA.1.1"
"EPI_ISL_11344854","Kelantan","BA.1.1"
"EPI_ISL_11344855","Kelantan","BA.1.1"
"EPI_ISL_11344856","Kelantan","BA.1.1"
"EPI_ISL_11344858","Kelantan","BA.1.1"
"EPI_ISL_11344859","Kelantan","BA.1.1"
"EPI_ISL_11344860","Kelantan","BA.1.1"
"EPI_ISL_11344861","Kelantan","BA.1.1"
"EPI_ISL_11344862","Kelantan","BA.1.1"
"EPI_ISL_11344863","Kelantan","BA.1.1"
"EPI_ISL_11344864","Kelantan","BA.1.1"
"EPI_ISL_11344866","Kelantan","BA.1.1"
"EPI_ISL_11344867","Kelantan","BA.1.1"
"EPI_ISL_11344870","Kelantan","BA.1.1"
"EPI_ISL_11344871","Kelantan","BA.1.1"
"EPI_ISL_11344872","Kelantan","BA.1.1"
"EPI_ISL_11344873","Kelantan","BA.1.1"
"EPI_ISL_11344874","Kelantan","BA.1.1"
"EPI_ISL_11344875","Kelantan","BA.1.1"
"EPI_ISL_11344877","Kelantan","BA.1.1"
"EPI_ISL_11344879","Kelantan","BA.1.1"
"EPI_ISL_11344880","Kelantan","BA.1.1"
"EPI_ISL_11344881","Kelantan","BA.1.1"
"EPI_ISL_11344883","Kelantan","BA.1.1"
"EPI_ISL_12097308","Johor","BA.1.1"
"EPI_ISL_11900031","Selangor","BA.1.1"
"EPI_ISL_11899984","Selangor","BA.1.1"
"EPI_ISL_11899951","Selangor","BA.1.1"
"EPI_ISL_11899952","Selangor","BA.1.1"
"EPI_ISL_11899953","Selangor","BA.1.1"
"EPI_ISL_11899980","Selangor","BA.1.1"
"EPI_ISL_11899954","Selangor","BA.1.1"
"EPI_ISL_11899972","WP Labuan","BA.1.1"
"EPI_ISL_11899977","Selangor","BA.1.1"
"EPI_ISL_11899971","WP Labuan","BA.1.1"
"EPI_ISL_11899978","Selangor","BA.1.1"
"EPI_ISL_11899968","WP Labuan","BA.1.1"
"EPI_ISL_11900028","WP Putrajaya","BA.1.1"
"EPI_ISL_11899966","WP Putrajaya","BA.1.1"
"EPI_ISL_11899965","WP Putrajaya","BA.1.1"
"EPI_ISL_11899958","WP Putrajaya","BA.1.1"
"EPI_ISL_11899969","WP Labuan","BA.1.1"
"EPI_ISL_11899960","Selangor","BA.1.1"
"EPI_ISL_11900030","Selangor","BA.1.1"
"EPI_ISL_11899961","WP Putrajaya","BA.1.1"
"EPI_ISL_11899964","WP Putrajaya","BA.1.1"
"EPI_ISL_11899997","Selangor","BA.1.1"
"EPI_ISL_11899983","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11900027","WP Putrajaya","BA.1.1"
"EPI_ISL_11900026","WP Putrajaya","BA.1.1"
"EPI_ISL_11900025","WP Putrajaya","BA.1.1"
"EPI_ISL_11900029","Selangor","BA.1.1"
"EPI_ISL_11900056","Selangor","BA.1.1"
"EPI_ISL_11900006","Selangor","BA.1.1"
"EPI_ISL_11900023","Selangor","BA.1.1"
"EPI_ISL_11900059","Selangor","BA.1.1"
"EPI_ISL_11900053","Selangor","BA.1.1"
"EPI_ISL_11900001","Selangor","BA.1.1"
"EPI_ISL_11900018","Selangor","BA.1.1"
"EPI_ISL_11900005","Selangor","BA.1.1"
"EPI_ISL_11900058","Selangor","BA.1.1"
"EPI_ISL_11900057","WP Putrajaya","BA.1.1"
"EPI_ISL_11900050","Selangor","BA.1.1"
"EPI_ISL_11900003","Selangor","BA.1.1"
"EPI_ISL_11900048","Selangor","BA.1.1"
"EPI_ISL_11900047","Selangor","BA.1.1"
"EPI_ISL_11900008","Selangor","BA.1.1"
"EPI_ISL_11900004","Selangor","BA.1.1"
"EPI_ISL_11900046","Selangor","BA.1.1"
"EPI_ISL_11899962","WP Putrajaya","BA.1.1"
"EPI_ISL_11899963","WP Putrajaya","BA.1.1"
"EPI_ISL_11674142","Selangor","BA.1.1"
"EPI_ISL_11674156","Selangor","BA.1.1"
"EPI_ISL_11674158","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11685217","Sabah","BA.1.1"
"EPI_ISL_11685219","Sabah","BA.1.1"
"EPI_ISL_11629669","Selangor","BA.1.1"
"EPI_ISL_11929521","Selangor","BA.1.1"
"EPI_ISL_11805003","Sarawak","BA.1.1"
"EPI_ISL_11804892","Sarawak","BA.1.1"
"EPI_ISL_11804887","Sarawak","BA.1.1"
"EPI_ISL_11804927","Sarawak","BA.1.1"
"EPI_ISL_11804884","Sarawak","BA.1.1"
"EPI_ISL_11805031","Sarawak","BA.1.1"
"EPI_ISL_11804970","Sarawak","BA.1.1"
"EPI_ISL_11804998","Sarawak","BA.1.1"
"EPI_ISL_11804948","Sarawak","BA.1.1"
"EPI_ISL_11804965","Sarawak","BA.1.1"
"EPI_ISL_11805018","Sarawak","BA.1.1"
"EPI_ISL_11804969","Sarawak","BA.1.1"
"EPI_ISL_11672760","Melaka","BA.1.1"
"EPI_ISL_11939053","Pulau Pinang","BA.1.1"
"EPI_ISL_11939068","Selangor","BA.1.1"
"EPI_ISL_11939050","Pulau Pinang","BA.1.1"
"EPI_ISL_11939059","Selangor","BA.1.1"
"EPI_ISL_11939051","Pulau Pinang","BA.1.1"
"EPI_ISL_11939058","Selangor","BA.1.1"
"EPI_ISL_11939060","Selangor","BA.1.1"
"EPI_ISL_11939069","Selangor","BA.1.1"
"EPI_ISL_11939054","Pulau Pinang","BA.1.1"
"EPI_ISL_11939052","Pulau Pinang","BA.1.1"
"EPI_ISL_11939055","Pulau Pinang","BA.1.1"
"EPI_ISL_11939067","Selangor","BA.1.1"
"EPI_ISL_11939063","Selangor","BA.1.1"
"EPI_ISL_11939062","Selangor","BA.1.1"
"EPI_ISL_11939061","Selangor","BA.1.1"
"EPI_ISL_11939064","Selangor","BA.1.1"
"EPI_ISL_11939066","Selangor","BA.1.1"
"EPI_ISL_11939065","Selangor","BA.1.1"
"EPI_ISL_11939088","Pahang","BA.1.1"
"EPI_ISL_11939085","Pulau Pinang","BA.1.1"
"EPI_ISL_11939097","Pulau Pinang","BA.1.1"
"EPI_ISL_11939094","Pulau Pinang","BA.1.1"
"EPI_ISL_11939090","Pahang","BA.1.1"
"EPI_ISL_11939045","Pulau Pinang","BA.1.1"
"EPI_ISL_11939048","Pulau Pinang","BA.1.1"
"EPI_ISL_11939041","Pulau Pinang","BA.1.1"
"EPI_ISL_11754718","Terengganu","BA.1.1"
"EPI_ISL_11754725","Kelantan","BA.1.1"
"EPI_ISL_11754709","Kelantan","BA.1.1"
"EPI_ISL_11754711","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11754716","Terengganu","BA.1.1"
"EPI_ISL_11754719","Terengganu","BA.1.1"
"EPI_ISL_11754713","Kelantan","BA.1.1"
"EPI_ISL_11754717","Terengganu","BA.1.1"
"EPI_ISL_11754715","Terengganu","BA.1.1"
"EPI_ISL_11754720","Perak","BA.1.1"
"EPI_ISL_11754741","Kelantan","BA.1.1"
"EPI_ISL_11754734","Kelantan","BA.1.1"
"EPI_ISL_11754726","Kelantan","BA.1.1"
"EPI_ISL_11754723","Perak","BA.1.1"
"EPI_ISL_11754731","Kelantan","BA.1.1"
"EPI_ISL_11754727","Kelantan","BA.1.1"
"EPI_ISL_11754729","Kelantan","BA.1.1"
"EPI_ISL_11754733","Kelantan","BA.1.1"
"EPI_ISL_11754740","Kelantan","BA.1.1"
"EPI_ISL_11754724","Perak","BA.1.1"
"EPI_ISL_11754728","Kelantan","BA.1.1"
"EPI_ISL_11754739","Kelantan","BA.1.1"
"EPI_ISL_11754730","Kelantan","BA.1.1"
"EPI_ISL_11754738","Kelantan","BA.1.1"
"EPI_ISL_11754732","Kelantan","BA.1.1"
"EPI_ISL_11754736","Kelantan","BA.1.1"
"EPI_ISL_11754743","Kelantan","BA.1.1"
"EPI_ISL_11754742","Kelantan","BA.1.1"
"EPI_ISL_11754744","Kelantan","BA.1.1"
"EPI_ISL_11754760","Kelantan","BA.1.1"
"EPI_ISL_11754763","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11754757","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11754769","Kelantan","BA.1.1"
"EPI_ISL_11754758","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11754762","Perak","BA.1.1"
"EPI_ISL_11754761","Kelantan","BA.1.1"
"EPI_ISL_11754765","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11754766","Perak","BA.1.1"
"EPI_ISL_11754770","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11754767","Kelantan","BA.1.1"
"EPI_ISL_11754775","Kelantan","BA.1.1"
"EPI_ISL_11754747","Kelantan","BA.1.1"
"EPI_ISL_11754771","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11754752","Perak","BA.1.1"
"EPI_ISL_11754753","Kelantan","BA.1.1"
"EPI_ISL_11754777","Kelantan","BA.1.1"
"EPI_ISL_11754776","Kelantan","BA.1.1"
"EPI_ISL_11754746","Kelantan","BA.1.1"
"EPI_ISL_11754751","Kelantan","BA.1.1"
"EPI_ISL_11754748","Perak","BA.1.1"
"EPI_ISL_11754755","Kelantan","BA.1.1"
"EPI_ISL_11754750","Kelantan","BA.1.1"
"EPI_ISL_11754754","Kelantan","BA.1.1"
"EPI_ISL_11754756","Kelantan","BA.1.1"
"EPI_ISL_11672761","Pahang","BA.1.1"
"EPI_ISL_11672773","Selangor","BA.1.1"
"EPI_ISL_11672776","Melaka","BA.1.1"
"EPI_ISL_11672770","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11672762","Selangor","BA.1.1"
"EPI_ISL_11672767","Johor","BA.1.1"
"EPI_ISL_11672769","Selangor","BA.1.1"
"EPI_ISL_11902865","Selangor","BA.1.1"
"EPI_ISL_11902852","Selangor","BA.1.1"
"EPI_ISL_11902820","Selangor","BA.1.1"
"EPI_ISL_11902892","Selangor","BA.1.1"
"EPI_ISL_11902916","Selangor","BA.1.1"
"EPI_ISL_11902920","Selangor","BA.1.1"
"EPI_ISL_11902947","Selangor","BA.1.1"
"EPI_ISL_11717951","Melaka","BA.1.1"
"EPI_ISL_11717938","Selangor","BA.1.1"
"EPI_ISL_11717945","Pahang","BA.1.1"
"EPI_ISL_11717949","Selangor","BA.1.1"
"EPI_ISL_11717944","Negeri Sembilan","BA.1.1"
"EPI_ISL_11717948","Melaka","BA.1.1"
"EPI_ISL_11754735","Kelantan","BA.1.1"
"EPI_ISL_11754737","Kelantan","BA.1.1"
"EPI_ISL_11754745","Kelantan","BA.1.1"
"EPI_ISL_11754759","Terengganu","BA.1.1"
"EPI_ISL_11809410","Selangor","BA.1.1"
"EPI_ISL_11809411","Selangor","BA.1.1"
"EPI_ISL_11809444","Selangor","BA.1.1"
"EPI_ISL_11809426","Selangor","BA.1.1"
"EPI_ISL_11882102","Selangor","BA.1.1"
"EPI_ISL_11882090","Selangor","BA.1.1"
"EPI_ISL_11882046","Selangor","BA.1.1"
"EPI_ISL_11717952","Negeri Sembilan","BA.1.1"
"EPI_ISL_11717955","Selangor","BA.1.1"
"EPI_ISL_11717940","Selangor","BA.1.1"
"EPI_ISL_11717942","Pahang","BA.1.1"
"EPI_ISL_11717943","Melaka","BA.1.1"
"EPI_ISL_11717947","Melaka","BA.1.1"
"EPI_ISL_11717946","Melaka","BA.1.1"
"EPI_ISL_11717939","Selangor","BA.1.1"
"EPI_ISL_11809439","Selangor","BA.1.1"
"EPI_ISL_11882118","Selangor","BA.1.1"
"EPI_ISL_11882127","Selangor","BA.1.1"
"EPI_ISL_11882084","Selangor","BA.1.1"
"EPI_ISL_11899950","Selangor","BA.1.1"
"EPI_ISL_11899979","Selangor","BA.1.1"
"EPI_ISL_11899976","Selangor","BA.1.1"
"EPI_ISL_11900011","Selangor","BA.1.1"
"EPI_ISL_11900007","Selangor","BA.1.1"
"EPI_ISL_11900002","Selangor","BA.1.1"
"EPI_ISL_11929498","Selangor","BA.1.1"
"EPI_ISL_11929522","Selangor","BA.1.1"
"EPI_ISL_11976177","Selangor","BA.1.1"
"EPI_ISL_11976179","Selangor","BA.1.1"
"EPI_ISL_11976174","WP Labuan","BA.1.1"
"EPI_ISL_11976178","Selangor","BA.1.1"
"EPI_ISL_11976175","WP Labuan","BA.1.1"
"EPI_ISL_11976176","Selangor","BA.1.1"
"EPI_ISL_11976184","Selangor","BA.1.1"
"EPI_ISL_11976186","Selangor","BA.1.1"
"EPI_ISL_11976185","Selangor","BA.1.1"
"EPI_ISL_11976182","Selangor","BA.1.1"
"EPI_ISL_11976183","Selangor","BA.1.1"
"EPI_ISL_11976193","Selangor","BA.1.1"
"EPI_ISL_11976188","Selangor","BA.1.1"
"EPI_ISL_11976195","Selangor","BA.1.1"
"EPI_ISL_11976189","Selangor","BA.1.1"
"EPI_ISL_11976194","Selangor","BA.1.1"
"EPI_ISL_11976192","Selangor","BA.1.1"
"EPI_ISL_11976190","Selangor","BA.1.1"
"EPI_ISL_11976191","Selangor","BA.1.1"
"EPI_ISL_11976199","Selangor","BA.1.1"
"EPI_ISL_11976205","Selangor","BA.1.1"
"EPI_ISL_11976198","Selangor","BA.1.1"
"EPI_ISL_11976216","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11976204","Selangor","BA.1.1"
"EPI_ISL_11976212","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11976214","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11976213","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11976208","Selangor","BA.1.1"
"EPI_ISL_11976209","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11976215","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11976218","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11976217","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11991758","Melaka","BA.1.1"
"EPI_ISL_12084291","Sabah","BA.1.1"
"EPI_ISL_12097420","Selangor","BA.1.1"
"EPI_ISL_12097418","Selangor","BA.1.1"
"EPI_ISL_12097414","Selangor","BA.1.1"
"EPI_ISL_12097416","Selangor","BA.1.1"
"EPI_ISL_12097432","Sabah","BA.1.1"
"EPI_ISL_12097433","Sabah","BA.1.1"
"EPI_ISL_12097434","Sabah","BA.1.1"
"EPI_ISL_12097428","WP Putrajaya","BA.1.1.15"
"EPI_ISL_12097425","Selangor","BA.1.1"
"EPI_ISL_12097431","Sabah","BA.1.1"
"EPI_ISL_12097423","Selangor","BA.1.1"
"EPI_ISL_12097422","Selangor","BA.1.1"
"EPI_ISL_12097430","Sabah","BA.1.1"
"EPI_ISL_12097426","WP Putrajaya","BA.1.1"
"EPI_ISL_12097424","Selangor","BA.1.1"
"EPI_ISL_12097429","Sabah","BA.1.1"
"EPI_ISL_11965262","Selangor","BA.1.1"
"EPI_ISL_11965273","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11965295","Sabah","BA.1.1"
"EPI_ISL_11965280","WP Kuala Lumpur","BA.1.1"
"EPI_ISL_11965256","Selangor","BA.1.1"
"EPI_ISL_11965259","Selangor","BA.1.1"
"EPI_ISL_11965261","Selangor","BA.1.1"
"EPI_ISL_11965258","Selangor","BA.1.1"
"EPI_ISL_11965257","Selangor","BA.1.1"
"EPI_ISL_11965263","Selangor","BA.1.1"
"EPI_ISL_11965264","Selangor","BA.1.1"
"EPI_ISL_11966169","Selangor","BA.1.1"
"EPI_ISL_11966177","Selangor","BA.1.1"
"EPI_ISL_11967468","Selangor","BA.1.1"
"EPI_ISL_11967493","Selangor","BA.1.1"
"EPI_ISL_11967494","Selangor","BA.1.1"
"EPI_ISL_11966125","Selangor","BA.1.1"
"EPI_ISL_11966116","Selangor","BA.1.1"
"EPI_ISL_11966124","Selangor","BA.1.1"
"EPI_ISL_11967489","Selangor","BA.1.1"
"EPI_ISL_11966131","Selangor","BA.1.1"
"EPI_ISL_11966164","Selangor","BA.1.1"
"EPI_ISL_11966165","Selangor","BA.1.1"
"EPI_ISL_11966173","Selangor","BA.1.1"
"EPI_ISL_11966144","Selangor","BA.1.1"
"EPI_ISL_11966153","Selangor","BA.1.1"
"EPI_ISL_11966157","Selangor","BA.1.1"
"EPI_ISL_11966156","Selangor","BA.1.1"
"EPI_ISL_11965293","Sabah","BA.1.1"
"EPI_ISL_11965301","Sabah","BA.1.1"
"EPI_ISL_11965306","Sabah","BA.1.1"
"EPI_ISL_11976279","Sabah","BA.1.1"
"EPI_ISL_11939170","Pulau Pinang","BA.1.1"
"EPI_ISL_11939130","Pulau Pinang","BA.1.1"
"EPI_ISL_11939202","Pahang","BA.1.1"
"EPI_ISL_11939173","Pulau Pinang","BA.1.1"
"EPI_ISL_11939199","Pahang","BA.1.1"
"EPI_ISL_11939099","Pulau Pinang","BA.1.1"
"EPI_ISL_11939183","Pulau Pinang","BA.1.1"
"EPI_ISL_11939184","Pulau Pinang","BA.1.1"
"EPI_ISL_11939186","Perlis","BA.1.1"
"EPI_ISL_11939196","Pahang","BA.1.1"
"EPI_ISL_11939197","Pahang","BA.1.1"
"EPI_ISL_11939210","Pulau Pinang","BA.1.1"
